ModelId,BrandName,ModelName,Exclude,CarType
14360,DUCATI MOTORCYCLES,SCRAMBLER,,М
12190,DUCATI MOTORCYCLES,SPORT,,М
12191,DUCATI MOTORCYCLES,ST,,М
12192,DUCATI MOTORCYCLES,STREETFIGHTER,,М
12163,DUCATI MOTORCYCLES,SUPERBIKE,,М
37582,DUCATI MOTORCYCLES,SUPERLEGGERA,,М
37825,DUCATI MOTORCYCLES,SUPERSPORT,,М
13918,ECM MOTORCYCLES,EPPELLA,,М
13919,ECM MOTORCYCLES,FIREJET,,М
8161,EMGRAND,7 седан,,Л
8162,EMGRAND,EC7-RV Наклонная задняя часть,,Л
11430,EMGRAND,X7 вездеход закрытый,,Л
11457,ENGLON,SC7,,Л
12193,FANTIC MOTORCYCLES,GRINTA,,Л
12194,FANTIC MOTORCYCLES,QUEENIE,,Л
13168,FAW (TIANJIN),WEIZHI V5 седан,,Л
6972,FAW (TIANJIN),WEIZHI седан,,Л
1402,FERRARI,208/308 купе,,Л
1410,FERRARI,328 GTB,,Л
2078,FERRARI,328 GTS,,Л
10130,FERRARI,348 Spider,,Л
1413,FERRARI,348 tb/GTB,,Л
2083,FERRARI,348 ts/GTS,,Л
4182,FERRARI,360 (F131),,Л
1096,FERRARI,360 Spider (F131),,Л
