Id,City,Address,Status,Start,End,ProductsSelected,TotalPrice,TotalPriceCurrencyCode
36742,Киев,ул. Шептицкого 4,Timeout,2019-04-01 16:08,2019-04-01 16:10,N,0.00,UAH
36743,Киев,ул. Жилянская 107,Timeout,2019-04-01 16:09,2019-04-01 16:10,N,0.00,UAH
36744,Одесса,ул. Малиновского 51,Timeout,2019-04-01 16:10,2019-04-01 16:11,N,0.00,UAH
36745,Киев,ул. Глушкова 13б,NewUser,2019-04-01 16:13,2019-04-01 16:13,N,0.00,UAH
36746,Киев,пр. Броварской 17,Timeout,2019-04-01 16:13,2019-04-01 16:14,N,0.00,UAH
36747,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 16:14,2019-04-01 16:16,N,0.00,UAH
36748,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 16:15,2019-04-01 16:17,N,0.00,UAH
36749,Киев,ул. Здолбуновская 17,Timeout,2019-04-01 16:14,2019-04-01 16:15,N,0.00,UAH
36750,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-01 16:14,2019-04-01 16:17,N,0.00,UAH
36751,Одесса,ул. Малиновского 51,Timeout,2019-04-01 16:18,2019-04-01 16:20,N,0.00,UAH
36752,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 16:18,2019-04-01 16:20,N,0.00,UAH
36753,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-01 16:17,2019-04-01 16:21,N,0.00,UAH
36754,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-01 16:22,2019-04-01 16:22,N,0.00,UAH
36755,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-01 16:21,2019-04-01 16:23,N,0.00,UAH
36756,Киев,пр. Правды 66,NewUser,2019-04-01 16:22,2019-04-01 16:23,N,0.00,UAH
36757,Киев,пр. Правды 66,NewUser,2019-04-01 16:23,2019-04-01 16:23,N,0.00,UAH
36758,Одесса,пр. Шевченко 4д,Timeout,2019-04-01 16:22,2019-04-01 16:24,N,0.00,UAH
36759,Киев,пр. Броварской 17,Timeout,2019-04-01 16:21,2019-04-01 16:23,N,0.00,UAH
36760,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 16:21,2019-04-01 16:24,N,0.00,UAH
36761,Киев,ул. Глушкова 13б,NewUser,2019-04-01 16:22,2019-04-01 16:24,N,0.00,UAH
36762,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-01 16:25,2019-04-01 16:26,N,0.00,UAH
36763,Киев,ул. Шептицкого 4,NewUser,2019-04-01 16:23,2019-04-01 16:26,N,0.00,UAH
36764,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 16:26,2019-04-01 16:27,N,0.00,UAH
36765,Киев,пр. Правды 66,Timeout,2019-04-01 16:24,2019-04-01 16:27,Y,11558.00,UAH
36766,Киев,ул. Шептицкого 4,NewUser,2019-04-01 16:27,2019-04-01 16:27,N,0.00,UAH
36767,Киев,ул. Шептицкого 4,Timeout,2019-04-01 16:27,2019-04-01 16:29,N,0.00,UAH
36768,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-01 16:26,2019-04-01 16:29,N,0.00,UAH
36769,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-01 16:28,2019-04-01 16:29,N,0.00,UAH
36770,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 16:27,2019-04-01 16:29,N,0.00,UAH
36771,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 16:30,2019-04-01 16:31,N,0.00,UAH
36772,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 16:31,2019-04-01 16:31,N,0.00,UAH
36773,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-01 16:30,2019-04-01 16:31,N,0.00,UAH
36774,Киев,ул. Глушкова 13б,Timeout,2019-04-01 16:30,2019-04-01 16:31,N,0.00,UAH
36775,Киев,ул. Бандеры 15а,NewUser,2019-04-01 16:32,2019-04-01 16:33,N,0.00,UAH
36776,Киев,ул. Семьи Cосниных 17,NewUser,2019-04-01 16:31,2019-04-01 16:33,N,0.00,UAH
36777,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 16:31,2019-04-01 16:33,N,0.00,UAH
36778,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-01 16:31,2019-04-01 16:34,N,0.00,UAH
36779,Киев,ул. Драйзера 8,Timeout,2019-04-01 16:32,2019-04-01 16:34,N,0.00,UAH
36780,Киев,ул. Бандеры 15а,NewUser,2019-04-01 16:33,2019-04-01 16:34,N,0.00,UAH
36781,Киев,ул. Бандеры 15а,Timeout,2019-04-01 16:34,2019-04-01 16:36,N,0.00,UAH
36782,Киев,ул. Глушкова 13б,Timeout,2019-04-01 16:34,2019-04-01 16:35,N,0.00,UAH
36783,Киев,ул. Леся Курбаса 6,Timeout,2019-04-01 16:35,2019-04-01 16:37,N,0.00,UAH
36784,Киев,ул. Академика Филатова 7,Timeout,2019-04-01 16:36,2019-04-01 16:38,N,0.00,UAH
36785,Киев,ул. Семьи Cосниных 17,NewUser,2019-04-01 16:40,2019-04-01 16:41,N,0.00,UAH
36786,Киев,ул. Семьи Cосниных 17,NewUser,2019-04-01 16:41,2019-04-01 16:42,N,0.00,UAH
36787,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-01 16:40,2019-04-01 16:42,N,0.00,UAH
36788,Киев,ул. Бережанская 22,NewUser,2019-04-01 16:37,2019-04-01 16:42,N,0.00,UAH
36789,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-01 16:42,2019-04-01 16:42,N,0.00,UAH
36790,Киев,ул. Чернобыльская 16/80,NewUser,2019-04-01 16:44,2019-04-01 16:44,N,0.00,UAH
36791,Киев,ул. Радужная 8,Timeout,2019-04-01 16:42,2019-04-01 16:44,N,0.00,UAH
36792,Киев,ул. Жилянская 107,Timeout,2019-04-01 16:41,2019-04-01 16:44,N,0.00,UAH
36793,Киев,ул. Академика Филатова 7,Timeout,2019-04-01 16:43,2019-04-01 16:46,N,0.00,UAH
36794,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 16:46,2019-04-01 16:47,N,0.00,UAH
36795,Киев,ул. Глушкова 13б,Timeout,2019-04-01 16:46,2019-04-01 16:48,N,0.00,UAH
36796,Киев,ул. Лятошинского 14,Timeout,2019-04-01 16:47,2019-04-01 16:48,N,0.00,UAH
36797,Киев,ул. Радужная 8,NewUser,2019-04-01 16:47,2019-04-01 16:49,N,0.00,UAH
36798,Измаил,пр. Суворова 181,Timeout,2019-04-01 16:47,2019-04-01 16:49,N,0.00,UAH
36799,Киев,"пл. Печерская 2, Велика Кишеня",Timeout,2019-04-01 16:49,2019-04-01 16:51,N,0.00,UAH
36800,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 16:49,2019-04-01 16:51,N,0.00,UAH
36801,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-01 16:50,2019-04-01 16:52,N,0.00,UAH
36802,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-01 16:49,2019-04-01 16:51,N,0.00,UAH
36803,Киев,ул. Радужная 8,Timeout,2019-04-01 16:51,2019-04-01 16:52,N,0.00,UAH
36804,Одесса,пр. Глушко 26,Timeout,2019-04-01 16:51,2019-04-01 16:53,N,0.00,UAH
36805,Киев,ул. Академика Филатова 7,Timeout,2019-04-01 16:54,2019-04-01 16:55,N,0.00,UAH
36806,Одесса,ул. Заболотного 24,Timeout,2019-04-01 16:54,2019-04-01 16:56,N,0.00,UAH
36807,Киев,ул. Академика Филатова 7,Timeout,2019-04-01 16:56,2019-04-01 16:57,N,0.00,UAH
36808,Киев,Харьковское шоссе 19,NewUser,2019-04-01 16:57,2019-04-01 16:58,N,0.00,UAH
36809,Киев,ул. Ярославская 55,NewUser,2019-04-01 16:55,2019-04-01 16:57,N,0.00,UAH
36810,Киев,пр. Правды 66,NewUser,2019-04-01 16:58,2019-04-01 16:58,N,0.00,UAH
36811,Киев,пр. Правды 66,NewUser,2019-04-01 16:58,2019-04-01 16:58,N,0.00,UAH
36812,Киев,пр. Правды 66,NewUser,2019-04-01 16:58,2019-04-01 16:58,N,0.00,UAH
36813,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-01 16:54,2019-04-01 16:59,N,0.00,UAH
36814,Киев,Харьковское шоссе 19,Timeout,2019-04-01 16:58,2019-04-01 17:00,N,0.00,UAH
36815,Одесса,ул. Заболотного 24,Timeout,2019-04-01 17:01,2019-04-01 17:03,N,0.00,UAH
36816,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-01 17:00,2019-04-01 17:03,N,0.00,UAH
36817,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 17:03,2019-04-01 17:04,N,0.00,UAH
36818,Одесса,пр. Шевченко 4д,NewUser,2019-04-01 17:04,2019-04-01 17:05,N,0.00,UAH
36819,Киев,ул. Бандеры 15а,NewUser,2019-04-01 17:04,2019-04-01 17:05,N,0.00,UAH
36820,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 17:04,2019-04-01 17:06,N,0.00,UAH
36821,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-01 17:03,2019-04-01 17:07,N,0.00,UAH
36822,Киев,ул. Радужная 8,Timeout,2019-04-01 17:09,2019-04-01 17:10,N,0.00,UAH
36823,Измаил,пр. Суворова 181,NewUser,2019-04-01 17:10,2019-04-01 17:11,N,0.00,UAH
36824,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 17:08,2019-04-01 17:11,N,0.00,UAH
36825,Киев,"пл. Печерская 2, Велика Кишеня",NewUser,2019-04-01 17:12,2019-04-01 17:13,N,0.00,UAH
36826,Киев,ул. Жилянская 107,NewUser,2019-04-01 17:11,2019-04-01 17:13,N,0.00,UAH
36827,Ужгород,ул. Гагарина 38,Timeout,2019-04-01 17:12,2019-04-01 17:14,N,0.00,UAH
36828,Киев,ул. Радужная 8,NewUser,2019-04-01 17:12,2019-04-01 17:15,N,0.00,UAH
36829,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-01 17:15,2019-04-01 17:15,N,0.00,UAH
36830,Киев,ул. Драйзера 8,Timeout,2019-04-01 17:14,2019-04-01 17:16,N,0.00,UAH
36831,Киев,ул. Здолбуновская 17,NewUser,2019-04-01 17:17,2019-04-01 17:17,N,0.00,UAH
36832,Киев,ул. Бандеры 15а,Timeout,2019-04-01 17:14,2019-04-01 17:18,N,0.00,UAH
36833,Киев,ул. Чернобыльская 16/80,Timeout,2019-04-01 17:16,2019-04-01 17:18,N,0.00,UAH
36834,Киев,ул. Здолбуновская 17,NewUser,2019-04-01 17:17,2019-04-01 17:18,N,0.00,UAH
36835,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-01 17:15,2019-04-01 17:18,N,0.00,UAH
36836,Киев,"пл. Печерская 2, Велика Кишеня",NewUser,2019-04-01 17:16,2019-04-01 17:19,N,0.00,UAH
36837,Киев,ул. Радужная 8,Timeout,2019-04-01 17:17,2019-04-01 17:19,N,0.00,UAH
36838,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-01 17:19,2019-04-01 17:19,N,0.00,UAH
36839,Одесса,пр. Глушко 26,NewUser,2019-04-01 17:18,2019-04-01 17:20,N,0.00,UAH
36840,Киев,ул. Бережанская 22,Timeout,2019-04-01 17:18,2019-04-01 17:20,N,0.00,UAH
36841,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 17:19,2019-04-01 17:21,N,0.00,UAH
36842,Киев,ул. Глушкова 13б,Timeout,2019-04-01 17:18,2019-04-01 17:22,N,0.00,UAH
36843,Киев,ул. Радужная 8,Timeout,2019-04-01 17:21,2019-04-01 17:22,N,0.00,UAH
36844,Киев,ул. Чернобыльская 16/80,Timeout,2019-04-01 17:23,2019-04-01 17:25,N,0.00,UAH
36845,Одесса,ул. Заболотного 24,NewUser,2019-04-01 17:24,2019-04-01 17:26,N,0.00,UAH
36846,Вышгород,ул. Набережная 11,Timeout,2019-04-01 17:25,2019-04-01 17:26,N,0.00,UAH
36847,Киев,ул. Бандеры 15а,Timeout,2019-04-01 17:27,2019-04-01 17:28,N,0.00,UAH
36848,Киев,ул. Академика Филатова 7,Timeout,2019-04-01 17:27,2019-04-01 17:30,Y,157.00,UAH
36849,Киев,ул. Жилянская 107,NewUser,2019-04-01 17:30,2019-04-01 17:30,N,0.00,UAH
36850,Одесса,ул. Малиновского 51,NewUser,2019-04-01 17:30,2019-04-01 17:30,N,0.00,UAH
36851,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-01 17:30,2019-04-01 17:32,N,0.00,UAH
36852,Киев,ул. Бережанская 22,Timeout,2019-04-01 17:32,2019-04-01 17:34,N,0.00,UAH
36853,Киев,ул. Чернобыльская 16/80,Timeout,2019-04-01 17:34,2019-04-01 17:35,N,0.00,UAH
36854,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 17:31,2019-04-01 17:36,N,0.00,UAH
36855,Киев,ул. Радужная 8,Timeout,2019-04-01 17:32,2019-04-01 17:35,Y,45513.00,UAH
36856,Киев,ул. Жилянская 107,Timeout,2019-04-01 17:34,2019-04-01 17:35,N,0.00,UAH
36857,Одесса,пр. Шевченко 4д,NewUser,2019-04-01 17:34,2019-04-01 17:36,N,0.00,UAH
36858,Киев,ул. Бандеры 15а,Timeout,2019-04-01 17:36,2019-04-01 17:37,N,0.00,UAH
36859,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-01 17:33,2019-04-01 17:38,N,0.00,UAH
36860,Киев,пр. Победы 94,Timeout,2019-04-01 17:36,2019-04-01 17:38,N,0.00,UAH
36861,Киев,пр. Правды 66,Timeout,2019-04-01 17:12,2019-04-01 17:38,Y,319.00,UAH
36862,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-01 17:37,2019-04-01 17:38,N,0.00,UAH
36863,Киев,ул. Жилянская 107,NewUser,2019-04-01 17:37,2019-04-01 17:38,N,0.00,UAH
36864,Мукачево,ул. Матросова 19,Timeout,2019-04-01 17:37,2019-04-01 17:38,N,0.00,UAH
36865,Одесса,ул. Заболотного 24,Timeout,2019-04-01 17:38,2019-04-01 17:39,N,0.00,UAH
36866,Киев,ул. Драйзера 8,NewUser,2019-04-01 17:38,2019-04-01 17:40,N,0.00,UAH
36867,Ужгород,ул. Гагарина 38,NewUser,2019-04-01 17:40,2019-04-01 17:40,N,0.00,UAH
36868,Киев,ул. Семьи Cосниных 17,NewUser,2019-04-01 17:41,2019-04-01 17:41,N,0.00,UAH
36869,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 17:40,2019-04-01 17:42,N,0.00,UAH
36870,Одесса,ул. Заболотного 24,Timeout,2019-04-01 17:40,2019-04-01 17:42,N,0.00,UAH
36871,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 17:42,2019-04-01 17:43,N,0.00,UAH
36872,Киев,ул. Семьи Cосниных 17,NewUser,2019-04-01 17:41,2019-04-01 17:43,N,0.00,UAH
36873,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-01 17:43,2019-04-01 17:44,N,0.00,UAH
36874,Одесса,ул. Малиновского 51,Timeout,2019-04-01 17:43,2019-04-01 17:45,N,0.00,UAH
36875,Киев,ул. Жилянская 107,NewUser,2019-04-01 17:39,2019-04-01 17:45,Y,2713.00,UAH
36876,Мукачево,ул. Матросова 19,Timeout,2019-04-01 17:43,2019-04-01 17:45,N,0.00,UAH
36877,Киев,ул. Радужная 8,NewUser,2019-04-01 17:46,2019-04-01 17:46,N,0.00,UAH
36878,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Order,2019-04-01 17:43,2019-04-01 17:47,Y,6836.00,UAH
36879,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-01 17:44,2019-04-01 17:47,N,0.00,UAH
36880,Киев,ул. Шептицкого 4,NewUser,2019-04-01 17:48,2019-04-01 17:48,N,0.00,UAH
36881,Киев,ул. Радужная 8,Timeout,2019-04-01 17:46,2019-04-01 17:48,N,0.00,UAH
36882,Киев,ул. Шептицкого 4,NewUser,2019-04-01 17:48,2019-04-01 17:48,N,0.00,UAH
36883,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-01 17:47,2019-04-01 17:49,N,0.00,UAH
36884,Одесса,пр. Шевченко 4д,Timeout,2019-04-01 17:49,2019-04-01 17:50,N,0.00,UAH
36885,Свалява,ул. Борканюка 42,Timeout,2019-04-01 17:49,2019-04-01 17:51,N,0.00,UAH
36886,Киев,ул. Чернобыльская 16/80,Timeout,2019-04-01 17:51,2019-04-01 17:53,N,0.00,UAH
36887,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-01 17:53,2019-04-01 17:53,N,0.00,UAH
36888,Киев,ул. Здолбуновская 17,Timeout,2019-04-01 17:50,2019-04-01 17:54,N,0.00,UAH
36889,Киев,ул. Бандеры 15а,Timeout,2019-04-01 17:53,2019-04-01 17:54,N,0.00,UAH
36890,Берегово,ул. Мукачевская 190/2,Timeout,2019-04-01 17:50,2019-04-01 17:55,N,0.00,UAH
36891,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-01 17:54,2019-04-01 17:55,N,0.00,UAH
36892,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-01 17:53,2019-04-01 17:57,N,0.00,UAH
36893,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-01 17:57,2019-04-01 17:59,N,0.00,UAH
36894,Свалява,ул. Борканюка 42,NewUser,2019-04-01 17:59,2019-04-01 17:59,N,0.00,UAH
36895,Свалява,ул. Борканюка 42,NewUser,2019-04-01 17:59,2019-04-01 18:00,N,0.00,UAH
36896,Киев,ул. Шептицкого 4,Timeout,2019-04-01 18:00,2019-04-01 18:01,N,0.00,UAH
36897,Вышгород,ул. Набережная 11,NewUser,2019-04-01 18:01,2019-04-01 18:01,N,0.00,UAH
36898,Киев,ул. Здолбуновская 17,Timeout,2019-04-01 18:00,2019-04-01 18:02,N,0.00,UAH
36899,Ужгород,ул. Гагарина 38,Timeout,2019-04-01 18:01,2019-04-01 18:02,N,0.00,UAH
36900,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-01 18:02,2019-04-01 18:04,N,0.00,UAH
36901,Киев,ул. Радужная 8,Timeout,2019-04-01 18:03,2019-04-01 18:05,N,0.00,UAH
36902,Киев,ул. Чернобыльская 16/80,NewUser,2019-04-01 17:59,2019-04-01 18:03,Y,1267.00,UAH
36903,Одесса,пр. Глушко 26,NewUser,2019-04-01 18:07,2019-04-01 18:07,N,0.00,UAH
36904,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-01 18:07,2019-04-01 18:08,N,0.00,UAH
36905,Киев,Харьковское шоссе 19,Timeout,2019-04-01 18:09,2019-04-01 18:10,N,0.00,UAH
36906,Киев,ул. Бережанская 22,Timeout,2019-04-01 18:09,2019-04-01 18:10,N,0.00,UAH
36907,Одесса,пр. Глушко 26,Timeout,2019-04-01 18:10,2019-04-01 18:12,N,0.00,UAH
36908,Киев,ул. Глушкова 13б,NewUser,2019-04-01 18:10,2019-04-01 18:12,N,0.00,UAH
36909,Берегово,ул. Мукачевская 190/2,Timeout,2019-04-01 18:12,2019-04-01 18:13,N,0.00,UAH
36910,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-01 18:11,2019-04-01 18:13,N,0.00,UAH
36911,Одесса,ул. Малиновского 51,NewUser,2019-04-01 18:12,2019-04-01 18:12,N,0.00,UAH
36912,Одесса,ул. Малиновского 51,NewUser,2019-04-01 18:13,2019-04-01 18:13,N,0.00,UAH
36913,Киев,ул. Шептицкого 4,Timeout,2019-04-01 18:11,2019-04-01 18:13,N,0.00,UAH
36914,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-01 18:12,2019-04-01 18:13,N,0.00,UAH
36915,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-01 18:13,2019-04-01 18:15,N,0.00,UAH
36916,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-01 18:12,2019-04-01 18:15,N,0.00,UAH
36917,Одесса,ул. Малиновского 51,NewUser,2019-04-01 18:13,2019-04-01 18:16,N,0.00,UAH
36918,Берегово,ул. Мукачевская 190/2,Timeout,2019-04-01 18:18,2019-04-01 18:19,N,0.00,UAH
36919,Киев,пр. Правды 66,NewUser,2019-04-01 18:19,2019-04-01 18:19,N,0.00,UAH
36920,Одесса,ул. Заболотного 24,Timeout,2019-04-01 18:18,2019-04-01 18:21,N,0.00,UAH
36921,Киев,ул. Глушкова 13б,NewUser,2019-04-01 18:22,2019-04-01 18:22,N,0.00,UAH
36922,Одесса,пр. Глушко 26,Timeout,2019-04-01 18:23,2019-04-01 18:24,N,0.00,UAH
36923,Виноградов,ул. Ивана Франко 135е,Timeout,2019-04-01 18:24,2019-04-01 18:26,N,0.00,UAH
36924,Киев,ул. Петра Калнышевского 2,Timeout,2019-04-01 18:23,2019-04-01 18:26,Y,217.00,UAH
